id,emotion
1490255,neutral
1490248,neutral
1490150,neutral
1490123,neutral
1490106,neutral
1490084,neutral
1490059,neutral
1490043,neutral
1490029,neutral
1490015,neutral
1490003,neutral
1489984,neutral
1489958,neutral
1489937,neutral
1489917,neutral
1489897,neutral
1489881,neutral
1489863,neutral
1489821,neutral
1489789,neutral
1489767,neutral
1489737,neutral
1489710,neutral
1489701,neutral
1489684,neutral
1489659,neutral
1489642,neutral
1489620,neutral
1489613,neutral
1489607,neutral
1489592,neutral
1489582,neutral
1489526,neutral
1489505,neutral
1489496,neutral
1489489,neutral
1489479,neutral
1489461,neutral
1489432,neutral
1489400,neutral
1489391,neutral
1489378,neutral
1489371,neutral
1489362,neutral
1489350,neutral
1489336,neutral
1489332,neutral
1489322,neutral
1489210,neutral
1489193,neutral
1489166,neutral
1489144,neutral
1489127,neutral
1489117,neutral
1489100,neutral
1489057,neutral
1489025,neutral
1489006,neutral
1488994,neutral
1488978,neutral
1488953,neutral
1488938,positive
1488920,neutral
1488898,neutral
1488885,neutral
1488872,neutral
1488857,neutral
1488839,neutral
1488818,neutral
1488810,neutral
1488793,neutral
1488735,neutral
1488693,neutral
1488647,neutral
1488602,neutral
1488593,neutral
1488558,neutral
1488540,neutral
1488517,neutral
1488496,neutral
1488475,neutral
1488428,neutral
1488416,neutral
1488391,neutral
1488385,neutral
1488355,neutral
1488344,neutral
1488319,neutral
1488311,neutral
1488297,neutral
1488285,neutral
1488263,neutral
1488254,neutral
1488235,positive
1488056,neutral
1488031,neutral
1488010,neutral
1487988,neutral
1487960,neutral
1487937,neutral
1487921,neutral
1487914,neutral
1487900,neutral
1487885,neutral
1487877,neutral
1487860,neutral
1487841,neutral
1487816,neutral
1487801,neutral
1487788,neutral
1487774,neutral
1487747,neutral
1487732,neutral
1487710,neutral
1487704,neutral
1487690,neutral
1487666,neutral
1487649,neutral
1487639,neutral
1487629,neutral
1487623,neutral
1487524,neutral
1487507,neutral
1487496,neutral
1487477,neutral
1487462,neutral
1487445,neutral
1487426,neutral
1487408,neutral
1487392,neutral
1487381,neutral
1487359,neutral
1487345,neutral
1487321,neutral
1487299,neutral
1487284,neutral
1487266,neutral
1487257,neutral
1487242,neutral
1487234,neutral
1487117,neutral
1487109,neutral
1487084,neutral
1487068,neutral
1487053,neutral
1487032,neutral
1487013,neutral
1487004,neutral
1486997,neutral
1486981,neutral
1486957,neutral
1486934,neutral
1486920,neutral
1486904,neutral
1486879,neutral
1486856,positive
1486833,neutral
1486820,neutral
1486806,neutral
1486793,neutral
1486770,neutral
1486765,neutral
1486754,neutral
1486743,neutral
1486730,neutral
1486713,neutral
1486693,neutral
1486683,neutral
1486675,neutral
1486658,neutral
1486641,neutral
1486613,neutral
1486600,neutral
1486570,neutral
1486554,neutral
1486528,neutral
1486516,neutral
1486500,neutral
1486488,neutral
1486473,positive
1486451,neutral
1486422,neutral
1486404,neutral
1486391,neutral
1486383,neutral
1486366,neutral
1486282,neutral
1486269,neutral
1486258,neutral
1486232,neutral
1486214,neutral
1486200,neutral
1486189,neutral
1486167,neutral
1486158,neutral
1486135,neutral
1486093,neutral
1486064,neutral
1486043,neutral
1486005,neutral
1485982,neutral
1485975,neutral
1485951,neutral
1485935,neutral
1485919,neutral
1485914,neutral
1485900,neutral
1485887,neutral
1485875,neutral
1485855,neutral
1485835,neutral
1485802,neutral
1485787,neutral
1485778,neutral
1485768,neutral
1485759,neutral
1485739,neutral
1485724,neutral
1485710,neutral
1485691,neutral
1485679,neutral
1485671,neutral
1485659,neutral
1485646,neutral
1485635,neutral
1485629,neutral
1485624,neutral
1485619,neutral
1485603,neutral
1485594,neutral
1485582,neutral
1485447,neutral
1485432,neutral
1485415,positive
1485402,neutral
1485392,neutral
1485383,neutral
1485374,neutral
1485363,neutral
1485355,neutral
1485333,neutral
1485313,neutral
1485301,neutral
1485297,neutral
1485287,neutral
1485275,neutral
1485270,neutral
1485249,neutral
1485233,neutral
1485227,neutral
1485214,neutral
1485187,neutral
1485165,neutral
1485156,neutral
1485133,neutral
1485104,neutral
1485092,neutral
1485080,neutral
1485068,neutral
1485050,neutral
1485030,neutral
1485004,neutral
1484986,neutral
1484973,neutral
1484965,neutral
1484933,neutral
1484922,neutral
1484894,neutral
1484879,neutral
1484857,neutral
1484846,neutral
1484818,neutral
1484797,neutral
1484792,neutral
1484775,neutral
1484763,neutral
1484749,neutral
1484735,neutral
1484645,neutral
1484625,neutral
1484597,neutral
1484584,neutral
1484562,neutral
1484549,neutral
1484543,neutral
1484532,neutral
1484522,neutral
1484484,neutral
1484454,neutral
1484422,neutral
1484389,neutral
1484372,neutral
1484362,neutral
1484349,neutral
1484338,neutral
1484324,neutral
1484316,neutral
1484305,neutral
1484288,neutral
1484275,neutral
1484259,neutral
1484244,neutral
1484231,neutral
1484219,neutral
1484202,neutral
1484192,neutral
1484182,neutral
1484168,neutral
1484156,neutral
1484144,neutral
1484135,neutral
1484110,neutral
1484100,neutral
1484086,neutral
1484071,neutral
1484051,neutral
1484040,neutral
1484022,neutral
1483999,neutral
1483975,neutral
1483964,neutral
1483958,neutral
1483952,neutral
1483936,neutral
1483801,neutral
1483771,neutral
1483746,neutral
1483733,neutral
1483715,neutral
1483705,neutral
1483684,neutral
1483671,neutral
1483658,neutral
1483626,neutral
1483604,neutral
1483592,neutral
1483581,neutral
1483564,neutral
1483547,neutral
1483529,neutral
1483506,neutral
1483490,neutral
1483483,neutral
1483474,neutral
1483465,neutral
1483452,neutral
1483432,neutral
1483423,neutral
1483403,neutral
1483387,neutral
1483362,neutral
1483343,neutral
1483308,neutral
1483281,neutral
1483255,neutral
1483230,neutral
1483209,neutral
1483182,neutral
1483174,neutral
1483166,neutral
1483158,neutral
1483120,neutral
1483105,neutral
1483073,neutral
1483056,neutral
1483042,neutral
1483004,neutral
1482983,neutral
1482968,neutral
1482947,neutral
1482769,neutral
1482756,neutral
1482743,neutral
1482734,neutral
1482719,neutral
1482703,neutral
1482692,neutral
1482677,neutral
1482669,neutral
1482646,neutral
1482632,neutral
1482621,neutral
1482614,neutral
1482604,neutral
1482584,neutral
1482552,neutral
1482538,neutral
1482515,neutral
1482502,neutral
1482477,neutral
1482450,neutral
1482440,neutral
1482403,neutral
1482384,neutral
1482356,neutral
1482336,neutral
1482308,neutral
1482290,neutral
1482266,neutral
1482251,neutral
1482243,neutral
1482231,neutral
1482217,neutral
1482194,neutral
1482167,neutral
1482130,neutral
1482110,neutral
1482067,neutral
1482051,neutral
1482021,neutral
1482005,neutral
1481977,neutral
1481960,neutral
1481941,neutral
1481922,neutral
1481906,neutral
1481799,neutral
1481787,neutral
1481770,neutral
1481752,neutral
1481729,neutral
1481711,neutral
1481693,neutral
1481686,neutral
1481675,neutral
1481669,neutral
1481660,neutral
1481651,neutral
1481645,neutral
1481633,neutral
1481614,neutral
1481602,neutral
1481587,positive
1481570,neutral
1481562,neutral
1481542,neutral
1481530,neutral
1481510,neutral
1481487,neutral
1481473,neutral
1481461,neutral
1481443,neutral
1481430,neutral
1481423,neutral
1481406,neutral
1481386,neutral
1481364,neutral
1481349,neutral
1481341,neutral
1481319,neutral
1481309,neutral
1481303,neutral
1481294,neutral
1481281,neutral
1481270,neutral
1481257,neutral
1481241,neutral
1481220,neutral
1481205,neutral
1481194,neutral
1481185,neutral
1481165,neutral
1481036,neutral
1481008,neutral
1480994,neutral
1480971,neutral
1480946,neutral
1480934,neutral
1480924,neutral
1480895,neutral
1480876,neutral
1480858,neutral
1480842,neutral
1480828,neutral
1480807,neutral
1480796,neutral
1480780,neutral
1480763,neutral
1480740,neutral
1480719,positive
1480699,neutral
1480675,neutral
1480652,neutral
1480641,neutral
1480624,neutral
1480604,neutral
1480580,neutral
1480570,neutral
1480564,neutral
1480552,neutral
1480539,neutral
1480528,neutral
1480513,neutral
1480469,neutral
1480458,neutral
1480428,neutral
1480406,neutral
1480388,neutral
1480371,neutral
1480345,neutral
1480316,neutral
1480282,neutral
1480232,neutral
1480217,neutral
1480198,neutral
1480162,positive
1480125,neutral
1480099,neutral
1479957,neutral
1479945,neutral
1479938,positive
1479922,neutral
1479903,neutral
1479897,neutral
1479879,neutral
1479860,neutral
1479837,neutral
1479812,neutral
1479799,neutral
1479792,neutral
1479776,neutral
1479757,neutral
1479751,neutral
1479743,neutral
1479726,neutral
1479698,neutral
1479675,neutral
1479656,neutral
1479619,neutral
1479593,neutral
1479555,neutral
1479532,neutral
1479502,neutral
1479478,neutral
1479456,neutral
1479440,neutral
1479407,neutral
1479356,neutral
1479320,neutral
1479290,neutral
1479270,neutral
1479244,neutral
1479221,neutral
1479200,neutral
1479191,neutral
1479184,neutral
1479177,neutral
1479155,neutral
1479118,neutral
1479103,neutral
1479089,neutral
1479081,neutral
1479066,neutral
1478813,neutral
1478792,neutral
1478778,neutral
1478761,neutral
1478742,neutral
1478737,neutral
1478728,neutral
1478720,neutral
1478714,neutral
1478705,neutral
1478688,neutral
1478678,neutral
1478662,neutral
1478645,neutral
1478632,neutral
1478611,neutral
1478594,neutral
1478585,neutral
1478575,neutral
1478560,neutral
1478538,neutral
1478528,neutral
1478495,neutral
1478460,neutral
1478437,neutral
1478419,neutral
1478404,neutral
1478394,neutral
1478381,neutral
1478362,neutral
1478330,neutral
1478308,neutral
1478289,neutral
1478264,neutral
1478251,neutral
1478218,neutral
1478192,neutral
1478154,neutral
1478146,neutral
1478132,neutral
1478123,neutral
1478108,neutral
1478096,neutral
1478077,neutral
1478067,neutral
1478064,neutral
1477928,neutral
1477910,neutral
1477897,neutral
1477878,neutral
1477856,neutral
1477843,neutral
1477821,neutral
1477801,neutral
1477794,neutral
1477781,neutral
1477767,neutral
1477759,neutral
1477746,neutral
1477734,neutral
1477730,neutral
1477725,neutral
1477704,neutral
1477700,neutral
1477694,neutral
1477651,neutral
1477639,neutral
1477627,neutral
1477617,neutral
1477605,neutral
1477596,neutral
1477582,neutral
1477558,neutral
1477546,neutral
1477519,neutral
1477509,neutral
1477497,neutral
1477486,neutral
1477477,neutral
1477462,neutral
1477451,neutral
1477439,neutral
1477427,neutral
1477416,neutral
1477402,neutral
1477392,neutral
1477384,neutral
1477376,neutral
1477369,neutral
1477261,neutral
1477251,neutral
1477241,neutral
1477228,neutral
1477215,neutral
1477199,neutral
1477183,neutral
1477158,neutral
1477148,neutral
1477129,neutral
1477119,neutral
1477111,neutral
1477104,neutral
1477095,neutral
1477079,positive
1477055,neutral
1477043,neutral
1477024,neutral
1477014,neutral
1477002,neutral
1476980,neutral
1476955,neutral
1476924,neutral
1476904,neutral
1476883,neutral
1476872,neutral
1476870,neutral
1476855,neutral
1476840,neutral
1476825,neutral
1476805,neutral
1476792,neutral
1476783,neutral
1476771,neutral
1476767,neutral
1476747,neutral
1476736,neutral
1476703,neutral
1476688,neutral
1476659,neutral
1476647,neutral
1476638,neutral
1476627,neutral
1476610,neutral
1476599,positive
1476589,neutral
1476474,neutral
1476451,neutral
1476438,neutral
1476417,neutral
1476398,neutral
1476378,neutral
1476358,neutral
1476343,neutral
1476331,neutral
1476312,neutral
1476297,neutral
1476281,neutral
1476271,neutral
1476261,neutral
1476242,neutral
1476231,neutral
1476218,neutral
1476203,neutral
1476179,neutral
1476158,neutral
1476140,neutral
1476122,neutral
1476092,neutral
1476073,neutral
1476049,neutral
1476029,neutral
1476016,neutral
1476003,neutral
1475992,neutral
1475960,neutral
1475939,neutral
1475908,neutral
1475889,neutral
1475876,neutral
1475867,neutral
1475861,neutral
1475857,neutral
1475850,neutral
1475846,neutral
1475793,neutral
1475777,neutral
1475760,neutral
1475744,neutral
1475733,neutral
1475718,neutral
1475699,neutral
1475459,neutral
1475438,neutral
1475420,neutral
1475403,neutral
1475386,neutral
1475368,neutral
1475339,neutral
1475324,neutral
1475318,neutral
1475292,neutral
1475284,neutral
1475276,neutral
1475268,neutral
1475255,neutral
1475242,neutral
1475233,neutral
1475216,neutral
1475200,neutral
1475188,neutral
1475174,neutral
1475146,neutral
1475125,neutral
1475100,neutral
1475073,neutral
1475059,neutral
1475029,neutral
1475016,neutral
1475004,neutral
1474993,neutral
1474964,neutral
1474948,neutral
1474934,neutral
1474925,neutral
1474904,neutral
1474878,neutral
1474864,neutral
1474850,neutral
1474839,neutral
1474825,neutral
1474815,neutral
1474800,neutral
1474786,neutral
1474775,neutral
1474757,neutral
1474745,neutral
1474731,neutral
1474627,neutral
1474603,neutral
1474585,neutral
1474574,neutral
1474553,neutral
1474536,neutral
1474497,neutral
1474468,neutral
1474451,neutral
1474427,neutral
1474421,neutral
1474410,neutral
1474400,neutral
1474388,neutral
1474372,neutral
1474346,neutral
1474327,neutral
1474310,neutral
1474284,neutral
1474259,neutral
1474230,neutral
1474214,neutral
1474181,neutral
1474162,neutral
1474146,neutral
1474133,neutral
1474109,neutral
1474089,neutral
1474074,neutral
1474058,neutral
1474040,neutral
1474025,neutral
1474009,neutral
1473983,neutral
1473970,neutral
1473942,neutral
1473930,neutral
1473914,neutral
1473906,neutral
1473892,neutral
1473883,neutral
1473876,neutral
1473864,neutral
1473858,neutral
1473852,neutral
1473838,positive
1473709,neutral
1473698,neutral
1473683,neutral
1473665,neutral
1473651,neutral
1473634,neutral
1473616,neutral
1473603,neutral
1473594,neutral
1473576,neutral
1473563,neutral
1473553,neutral
1473544,neutral
1473533,neutral
1473514,neutral
1473502,neutral
1473488,neutral
1473471,neutral
1473453,neutral
1473441,neutral
1473418,neutral
1473408,neutral
1473396,neutral
1473388,neutral
1473379,neutral
1473363,neutral
1473336,neutral
1473326,neutral
1473304,neutral
1473296,neutral
1473280,neutral
1473274,neutral
1473261,neutral
1473245,neutral
1473231,neutral
1473220,neutral
1473212,neutral
1473201,neutral
1473189,neutral
1473176,neutral
1473161,neutral
1473146,neutral
1473133,neutral
1473119,neutral
1473088,neutral
1472972,neutral
1472964,neutral
1472959,neutral
1472946,neutral
1472940,neutral
1472929,neutral
1472919,neutral
1472902,neutral
1472877,neutral
1472857,neutral
1472850,neutral
1472821,neutral
1472809,neutral
1472788,neutral
1472771,neutral
1472757,positive
1472745,neutral
1472731,neutral
1472719,neutral
1472709,neutral
1472689,neutral
1472680,neutral
1472665,neutral
1472649,neutral
1472640,neutral
1472630,neutral
1472609,neutral
1472597,neutral
1472588,neutral
1472559,neutral
1472545,neutral
1472516,neutral
1472504,neutral
1472483,neutral
1472469,neutral
1472442,neutral
1472429,neutral
1472404,neutral
1472394,neutral
1472373,neutral
1472360,neutral
1472343,neutral
1472333,neutral
1472325,neutral
1472314,neutral
1472300,neutral
1472208,neutral
1472200,neutral
1472174,neutral
1472161,neutral
1472153,neutral
1472144,neutral
1472138,neutral
1472122,neutral
1472111,neutral
1472083,neutral
1472075,neutral
1472065,neutral
1472057,neutral
1472045,neutral
1472039,neutral
1472028,neutral
1472020,neutral
1472002,neutral
1471988,neutral
1471975,neutral
1471963,neutral
1471949,neutral
1471941,neutral
1471923,neutral
1471915,neutral
1471911,neutral
1471902,neutral
1471892,neutral
1471881,neutral
1471850,neutral
1471847,neutral
1471835,neutral
1471820,neutral
1471812,neutral
1471799,neutral
1471791,neutral
1471773,neutral
1471756,neutral
1471743,neutral
1471738,neutral
1471720,neutral
1471719,neutral
1471707,neutral
1471694,neutral
1471672,positive
1471661,neutral
1471652,neutral
1471510,neutral
1471481,neutral
1471459,neutral
1471438,neutral
1471430,neutral
1471415,neutral
1471400,neutral
1471383,neutral
1471367,neutral
1471323,neutral
1471299,neutral
1471294,neutral
1471277,neutral
1471267,neutral
1471254,neutral
1471239,neutral
1471211,neutral
1471196,neutral
1471182,neutral
1471171,neutral
1471152,neutral
1471138,neutral
1471115,neutral
1471091,neutral
1471080,neutral
1471071,neutral
1471059,neutral
1471048,neutral
1470991,neutral
1470982,neutral
1470952,positive
1470926,neutral
1470915,neutral
1470901,neutral
1470880,neutral
1470859,neutral
1470822,neutral
1470798,neutral
1470764,positive
1470745,neutral
1470726,neutral
1470712,neutral
1470696,neutral
1470670,neutral
1470644,neutral
1470629,neutral
1470607,neutral
1470473,neutral
1470440,neutral
1470425,neutral
1470415,neutral
1470400,neutral
1470379,neutral
1470365,neutral
1470351,neutral
1470342,neutral
1470321,neutral
1470307,neutral
1470274,neutral
1470266,neutral
1470246,neutral
1470237,neutral
1470232,neutral
1470212,neutral
1470198,neutral
1470183,neutral
1470159,neutral
1470133,neutral
1470124,neutral
1470107,neutral
1470078,neutral
1470057,neutral
1470046,neutral
1470024,neutral
1470003,neutral
1469979,positive
1469949,neutral
1469902,neutral
1469879,neutral
1469842,neutral
1469794,neutral
1469767,neutral
1469742,neutral
1469728,neutral
1469694,neutral
1469677,neutral
1469666,neutral
1469652,neutral
1469630,neutral
1469619,neutral
1469604,neutral
1469592,neutral
1469573,neutral
1469424,neutral
1469411,neutral
1469395,neutral
