id,cluster
1598443,2
1598429,2
1598416,2
1598402,2
1598385,0
1598370,2
1598358,2
1598340,0
1598331,2
1598299,2
1598276,0
1598261,2
1598251,0
1598232,2
1598227,1
1598152,1
1598144,0
1598129,2
1598103,2
1598090,2
1598080,2
1598073,0
1598061,2
1598045,1
1598034,2
1598017,2
1598008,1
1597989,2
1597979,2
1597970,2
1597953,2
1597932,2
1597911,1
1597895,0
1597887,2
1597881,2
1597866,2
1597855,0
1597842,0
1597837,1
1597814,0
1597799,2
1597788,2
1597775,2
1597762,1
1597748,2
1597729,0
1597718,2
1597702,2
1597691,2
1597669,2
1597640,0
1597623,0
1597604,0
1597598,1
1597576,0
1597564,2
1597548,2
1597538,2
1597512,2
1597503,2
1597435,2
1597430,2
1597422,2
1597409,2
1597395,2
1597379,2
1597363,1
1597353,1
1597334,0
1597322,2
1597319,2
1597310,2
1597282,2
1597268,2
1597244,0
1597226,2
1597202,2
1597188,2
1597171,2
1597153,0
1597148,2
1597125,0
1597101,2
1597084,2
1597065,2
1597050,2
1597042,2
1597031,0
1597018,2
1597012,0
1596995,0
1596979,2
1596965,2
1596936,2
1596908,2
1596897,2
1596867,2
1596854,1
1596834,2
1596824,0
1596807,2
1596792,0
1596774,2
1596756,2
1596722,2
1596706,2
1596632,0
1596615,0
1596605,0
1596595,1
1596586,2
1596574,2
1596563,2
1596553,0
1596544,2
1596534,1
1596521,2
1596513,2
1596507,2
1596503,2
1596487,0
1596474,0
1596460,2
1596454,2
1596444,2
1596431,0
1596427,2
1596409,2
1596389,2
1596373,2
1596363,2
1596357,2
1596343,2
1596335,0
1596321,2
1596314,2
1596297,1
1596283,0
1596271,2
1596257,2
1596248,2
1596226,0
1596214,0
1596197,0
1596185,2
1596169,0
1596141,0
1596128,2
1596114,1
1596098,2
1596078,0
1596067,1
1596001,2
1595988,2
1595976,0
1595961,2
1595953,2
1595941,2
1595930,2
1595920,2
1595908,2
1595900,0
1595890,0
1595876,2
1595868,2
1595860,1
1595849,0
1595841,0
1595827,2
1595818,2
1595812,0
1595796,2
1595789,2
1595771,2
1595732,2
1595722,0
1595712,2
1595702,1
1595692,2
1595685,2
1595674,0
1595660,0
1595641,1
1595629,1
1595617,2
1595607,0
1595592,0
1595577,2
1595567,1
1595553,2
1595545,2
1595537,2
1595524,0
1595519,0
1595511,0
1595506,0
1595494,0
1595493,2
1595423,2
1595418,2
1595410,0
1595401,1
1595396,2
1595385,2
1595373,2
1595354,0
1595339,2
1595329,2
1595314,2
1595301,2
1595293,2
1595287,2
1595269,2
1595230,0
1595213,0
1595201,0
1595194,2
1595178,2
1595170,2
1595146,1
1595128,1
1595108,2
1595095,2
1595082,0
1595065,2
1595048,0
1595025,2
1595011,0
1594978,0
1594960,2
1594945,2
1594936,0
1594916,2
1594902,1
1594893,2
1594875,0
1594862,0
1594853,1
1594847,2
1594837,2
1594830,1
1594823,2
1594820,0
1594814,2
1594722,2
1594716,0
1594699,2
1594682,1
1594669,2
1594660,2
1594644,0
1594639,1
1594636,2
1594629,1
1594616,1
1594608,1
1594598,2
1594586,2
1594581,2
1594573,2
1594555,2
1594534,2
1594523,2
1594517,2
1594500,2
1594473,0
1594444,0
1594436,2
1594408,0
1594396,0
1594390,2
1594378,2
1594368,1
1594352,0
1594328,2
1594316,1
1594301,2
1594292,2
1594271,0
1594253,0
1594235,2
1594216,2
1594205,2
1594199,0
1594187,0
1594182,0
1594166,2
1594160,2
1594145,2
1594140,2
1594085,2
1594072,0
1594048,0
1594040,1
1594024,0
1594006,2
1593992,2
1593979,2
1593963,1
1593946,2
1593933,0
1593904,0
1593899,0
1593886,2
1593878,2
1593866,2
1593851,2
1593814,2
1593798,0
1593783,2
1593762,0
1593745,0
1593711,0
1593674,2
1593646,2
1593629,2
1593611,2
1593599,1
1593590,2
1593569,0
1593556,2
1593531,2
1593513,0
1593502,2
1593485,2
1593469,2
1593447,2
1593425,0
1593409,2
1593386,2
1593368,0
1593347,2
1593334,1
1593317,0
1593306,2
1593289,2
1593270,0
1593205,2
1593194,0
1593178,2
1593160,2
1593144,1
1593125,2
1593109,2
1593101,2
1593085,0
1593063,2
1593051,2
1593039,2
1593019,2
1593002,0
1592984,2
1592959,2
1592944,2
1592926,2
1592911,2
1592883,2
1592874,2
1592858,2
1592830,2
1592817,2
1592802,0
1592789,2
1592776,2
1592767,2
1592758,0
1592755,2
1592733,0
1592722,2
1592695,2
1592681,0
1592674,1
1592661,2
1592652,1
1592640,2
1592631,2
1592598,2
1592583,2
1592556,2
1592550,2
1592534,2
1592530,1
1592433,2
1592430,2
1592419,0
1592409,2
1592402,2
1592394,0
1592387,2
1592376,2
1592364,2
1592348,2
1592336,0
1592313,1
1592300,0
1592295,2
1592284,2
1592276,2
1592264,2
1592253,1
1592233,2
1592218,2
1592202,0
1592191,2
1592165,2
1592127,2
1592107,0
1592085,2
1592072,1
1592059,2
1592035,0
1592020,0
1591980,0
1591961,0
1591945,2
1591928,0
1591917,2
1591897,0
1591878,2
1591869,0
1591853,2
1591848,0
1591840,2
1591833,1
1591815,2
1591805,2
1591784,2
1591778,2
1591695,2
1591685,1
1591677,2
1591661,2
1591649,0
1591632,0
1591606,2
1591584,2
1591570,1
1591549,1
1591517,2
1591500,1
1591485,2
1591470,2
1591452,2
1591418,2
1591396,2
1591384,2
1591362,2
1591339,2
1591317,2
1591303,2
1591283,0
1591261,2
1591248,2
1591238,0
1591226,0
1591207,0
1591192,0
1591168,0
1591160,2
1591146,2
1591125,0
1591112,2
1591097,2
1591074,0
1591060,2
1591041,0
1591028,2
1591015,1
1591000,0
1590987,0
1590977,0
1590964,2
1590954,2
1590861,2
1590850,2
1590836,2
1590827,1
1590816,0
1590793,2
1590769,0
1590746,0
1590731,2
1590712,0
1590693,2
1590676,2
1590658,1
1590651,2
1590630,2
1590603,0
1590577,2
1590564,2
1590553,2
1590535,2
1590518,0
1590492,0
1590459,0
1590434,2
1590388,2
1590363,0
1590348,2
1590334,0
1590321,1
1590307,2
1590281,2
1590255,0
1590246,2
1590230,2
1590217,2
1590207,0
1590194,0
1590172,2
1590145,0
1590138,2
1590121,0
1590115,2
1590089,0
1590079,0
1590065,2
1590055,2
1589982,2
1589970,0
1589959,0
1589941,0
1589928,2
1589910,2
1589898,1
1589889,2
1589873,2
1589857,0
1589841,0
1589826,2
1589815,2
1589808,2
1589775,1
1589758,2
1589745,2
1589736,1
1589731,1
1589723,2
1589718,0
1589700,1
1589687,2
1589670,0
1589664,2
1589652,1
1589631,0
1589614,2
1589591,2
1589586,2
1589560,1
1589527,0
1589513,2
1589497,1
1589480,1
1589471,2
1589448,1
1589429,2
1589401,0
1589383,2
1589357,2
1589340,2
1589302,0
1589295,2
1589287,1
1589280,0
1589199,2
1589189,2
1589179,2
1589168,2
1589131,0
1589113,2
1589109,2
1589099,2
1589087,0
1589075,0
1589059,2
1589041,2
1589030,2
1589015,0
1589009,1
1589000,2
1588987,0
1588974,2
1588961,0
1588943,2
1588936,2
1588919,1
1588901,0
1588892,2
1588881,0
1588867,0
1588851,2
1588833,0
1588816,0
1588812,2
1588798,1
1588779,2
1588771,2
1588761,2
1588754,2
1588735,2
1588714,2
1588701,2
1588686,1
1588675,0
1588646,1
1588624,2
1588578,2
1588564,2
1588548,2
1588536,2
1588410,2
1588396,2
1588382,2
1588362,2
1588335,0
1588325,2
1588308,1
1588283,1
1588261,1
1588253,1
1588240,2
1588222,0
1588202,2
1588193,1
1588191,1
1588190,2
1588182,2
1588162,2
1588151,0
1588138,1
1588125,2
1588108,0
1588099,2
1588086,0
1588069,2
1588051,2
1588043,2
1588032,1
1588019,2
1588007,1
1587984,0
1587962,0
1587946,2
1587930,2
1587914,0
1587905,2
1587887,2
1587869,0
1587859,2
1587849,2
1587838,2
1587825,0
1587809,2
1587807,2
1587791,0
1587784,0
1587662,2
1587645,1
1587636,2
1587626,0
1587616,0
1587585,1
1587571,0
1587562,0
1587549,0
1587536,2
1587515,2
1587496,2
1587476,2
1587460,2
1587443,2
1587426,2
1587411,2
1587389,2
1587369,0
1587353,2
1587338,2
1587321,2
1587305,0
1587289,2
1587273,0
1587265,2
1587254,0
1587246,2
1587230,2
1587212,2
1587163,2
1587145,0
1587119,2
1587087,2
1587068,2
1587044,0
1587020,0
1587006,2
1586985,2
1586951,2
1586918,2
1586901,1
1586880,2
1586866,2
1586853,2
1586842,0
1586750,2
1586742,0
1586727,2
1586697,0
1586685,0
1586676,2
1586667,2
1586646,2
1586629,2
1586622,1
1586612,2
1586598,2
1586582,0
1586569,1
1586556,2
1586527,0
1586519,2
1586502,2
1586493,2
1586479,0
1586472,0
1586460,0
1586439,1
1586429,2
1586415,2
1586402,0
1586390,2
1586383,0
1586372,0
1586361,0
1586334,2
1586320,2
1586307,2
1586296,2
1586274,2
1586262,2
1586249,2
1586240,0
1586236,0
1586219,0
1586198,1
1586186,2
1586172,1
1586158,2
1586142,2
1586138,1
1586041,2
1586022,2
1586016,2
1586005,0
1585992,2
1585979,2
1585950,1
1585940,1
1585925,2
1585905,2
1585881,2
1585872,2
1585859,0
1585854,1
1585849,1
1585823,2
1585817,1
1585797,0
1585785,2
1585779,2
1585762,2
1585748,2
1585720,0
1585705,2
1585689,1
1585669,2
1585660,2
1585648,2
1585636,0
1585625,2
1585612,0
1585598,0
1585583,2
1585571,0
1585564,0
1585541,0
1585529,1
1585521,1
1585509,2
1585483,2
1585475,2
1585466,1
1585451,0
1585429,2
1585421,0
1585409,0
1585401,1
1585319,2
1585312,1
1585298,0
1585290,2
1585277,0
1585256,2
1585243,0
1585226,2
1585210,1
1585194,2
1585172,2
1585148,2
1585131,2
1585108,2
1585091,2
1585055,2
1585015,2
1584974,0
1584951,2
1584920,2
1584900,2
1584870,2
1584841,2
1584811,0
1584783,0
1584755,0
1584728,0
1584709,2
1584677,2
1584664,2
1584643,0
1584629,2
1584619,0
1584596,2
1584582,2
1584564,2
1584548,2
1584530,2
1584515,0
1584509,2
1584495,2
1584483,2
1584471,0
1584463,2
1584447,2
1584442,2
1584352,2
1584344,2
1584335,2
1584325,2
1584318,0
1584311,0
1584300,2
1584293,2
1584286,0
1584283,2
1584275,0
1584255,2
1584239,2
1584229,0
1584217,2
1584187,2
1584183,2
1584173,0
1584167,2
1584162,2
1584157,2
1584155,2
1584151,2
1584115,2
1584107,2
1584096,2
1584084,0
1584074,2
1584065,0
1584055,2
1584044,2
1584021,2
1583999,2
1583983,0
1583967,2
1583950,2
1583939,2
1583924,2
1583905,2
1583888,1
1583877,2
1583863,2
1583845,0
1583835,0
1583810,0
1583804,0
1583624,2
1583599,2
1583567,0
1583545,2
1583506,2
1583482,2
1583469,0
1583460,2
1583447,2
1583432,2
1583419,2
1583405,2
1583389,0
1583379,0
1583368,2
1583348,2
1583320,0
1583302,2
1583283,1
1583267,0
1583253,1
1583237,0
1583220,2
1583205,2
1583192,1
1583172,1
1583150,0
1583133,2
1583103,0
1583081,0
1583061,2
1583052,0
1583043,1
1583024,2
1582998,1
1582981,0
1582964,2
1582955,2
1582942,2
1582935,2
1582924,0
1582917,2
1582910,2
1582906,2
1582892,2
1582885,2
1582813,2
1582802,2
1582787,0
1582768,1
1582747,2
1582728,2
1582716,0
1582703,2
1582692,2
1582676,2
1582660,0
1582643,0
1582631,2
1582619,2
1582609,2
1582597,2
1582584,1
1582571,0
1582561,2
1582541,2
1582524,2
1582491,2
1582464,1
1582440,2
1582392,0
1582375,2
1582355,1
1582344,0
1582325,0
1582303,2
1582259,0
1582238,2
1582215,2
1582195,0
1582187,2
1582164,2
1582128,0
1582071,2
1582041,2
1582027,0
1582005,2
1581998,2
1581976,2
1581959,0
1581937,2
1581929,0
1581791,2
1581773,2
1581758,2
1581741,2
1581733,2
1581718,2
1581685,2
1581657,0
1581646,1
1581631,2
1581619,0
1581613,2
1581603,2
1581596,1
1581583,0
1581575,2
1581554,1
1581536,0
1581525,2
1581500,2
1581484,2
1581463,2
1581447,2
1581427,2
1581411,2
1581402,2
1581398,1
1581390,2
1581375,0
1581368,0
1581356,2
1581342,2
1581323,2
1581306,2
1581299,2
1581288,1
1581278,2
1581270,2
1581259,1
1581243,0
1581209,1
1581200,1
1581179,2
1581162,2
1581154,2
1581150,2
1581031,2
1581023,2
1581016,0
1580999,2
1580965,2
1580951,2
1580930,2
1580917,2
1580898,0
1580873,2
1580863,2
1580848,2
1580839,2
1580819,2
1580774,1
1580714,0
1580699,0
1580682,2
1580664,2
1580650,0
1580613,0
1580593,1
1580578,2
1580551,2
1580530,0
1580514,2
1580489,2
1580467,0
1580409,2
1580377,2
1580354,0
1580334,2
1580310,0
1580286,2
1580254,0
1580230,2
1580221,2
1580209,0
1580172,2
1580163,2
1580148,2
1580132,0
1580122,2
1580119,2
1580029,2
1580014,2
1579995,2
1579987,2
1579980,0
1579963,0
1579945,0
1579937,2
1579922,1
1579899,2
1579881,2
1579869,0
1579861,2
1579844,0
1579836,0
1579808,2
1579794,2
1579783,2
1579770,2
1579757,2
1579746,2
1579728,2
1579721,0
1579709,2
1579696,1
1579684,2
1579662,0
1579642,2
1579628,2
1579612,0
1579599,0
1579588,2
1579577,2
1579563,0
1579555,2
1579547,2
1579531,2
1579519,2
1579504,2
1579490,1
1579476,2
1579467,2
1579456,2
1579448,2
1579438,0
1579433,0
1579335,0
1579326,2
1579314,1
1579307,0
1579296,2
1579284,2
1579272,0
1579253,0
1579234,0
1579207,0
1579182,0
1579157,0
1579146,2
1579141,2
1579128,2
1579115,0
1579102,2
1579089,2
1579074,1
1579044,2
1579014,2
1578998,2
1578982,2
1578971,0
1578959,0
1578948,0
1578919,2
1578912,2
1578902,0
1578882,2
1578844,2
1578831,0
1578822,2
1578798,0
1578778,0
1578759,0
1578748,1
1578740,2
1578715,2
1578701,2
1578678,2
1578666,2
1578646,2
1578633,2
1578616,2
1578613,2
1578533,2
1578522,0
1578500,0
1578470,0
1578454,2
1578428,2
1578391,2
1578373,0
1578364,2
1578350,0
1578341,0
1578330,1
1578313,0
1578298,2
1578285,2
1578262,2
1578245,1
1578221,1
1578192,0
1578180,0
1578169,1
1578158,2
1578142,1
1578132,1
1578119,2
1578101,2
1578083,0
1578071,0
1578061,2
1578049,0
1578038,0
1578024,1
1578018,0
1578009,2
1578004,0
1577995,2
1577990,0
1577973,0
1577963,0
1577960,2
1577946,2
1577942,2
1577931,0
1577924,2
1577920,2
1577917,2
1577798,0
1577789,0
1577761,2
1577735,0
1577715,1
1577701,2
1577690,0
1577675,1
1577668,0
1577658,0
1577647,0
1577630,0
1577622,0
1577612,0
1577596,2
1577581,1
1577566,0
1577553,2
1577545,2
1577530,0
1577524,2
1577503,2
1577484,1
1577455,2
1577444,0
1577437,0
1577418,2
1577406,2
1577386,0
1577376,2
1577346,0
1577340,2
1577332,2
1577324,2
1577317,2
1577304,0
1577296,0
1577289,2
1577282,0
1577271,0
1577211,0
1577192,2
1577184,2
1577176,2
1577155,0
1577150,2
1577089,0
1577085,0
1577079,1
1577062,2
1577048,2
1577029,1
1576995,0
1576960,2
1576956,0
1576949,2
1576942,2
1576925,0
1576915,0
1576910,2
1576891,0
1576881,0
1576863,1
1576846,2
1576835,0
1576827,0
1576820,0
1576817,2
1576809,2
1576803,0
1576798,2
1576790,2
1576760,2
1576755,1
1576747,2
1576733,2
1576729,2
1576721,2
1576709,2
1576692,2
1576682,2
1576670,2
1576666,1
1576649,2
1576618,2
1576611,0
1576602,0
1576580,2
1576563,2
1576538,2
1576519,2
1576504,0
1576499,2
1576435,2
1576426,2
1576417,2
1576405,2
1576397,2
1576392,2
1576383,0
1576376,2
1576356,2
1576345,2
1576329,1
1576311,0
1576293,2
1576287,2
1576268,2
1576260,0
1576250,1
1576230,1
1576221,2
1576213,2
1576200,0
1576185,2
1576165,2
1576158,0
1576144,1
1576120,0
1576106,2
1576088,0
1576071,2
1576053,2
1576036,1
1576018,2
1576009,0
1575996,0
1575978,1
1575952,2
1575927,0
1575916,2
1575893,0
1575878,0
1575848,2
1575827,0
1575804,2
1575787,2
1575776,2
1575766,0
1575654,2
1575638,2
1575628,2
1575613,0
1575604,2
1575586,0
1575566,2
1575553,2
1575536,2
1575506,2
1575490,2
1575462,0
1575449,0
1575439,2
1575422,2
1575414,2
1575406,2
1575395,2
1575387,1
1575381,2
1575375,2
1575359,2
1575348,2
1575342,0
1575330,0
1575316,0
1575307,0
1575300,2
1575276,2
1575270,2
1575239,2
1575227,2
1575221,2
1575208,2
1575202,2
1575187,2
1575172,0
1575166,0
1575155,2
1575141,0
1575132,0
1575107,0
1575097,0
1575089,2
1575081,0
1574972,2
1574963,2
1574951,2
1574932,0
1574908,1
1574898,2
1574886,2
1574862,1
1574850,0
1574840,2
1574828,1
1574817,2
1574786,0
1574758,0
1574730,0
1574711,2
1574698,2
1574688,1
1574671,2
1574659,2
1574646,2
1574634,2
1574607,0
1574581,0
1574560,2
1574540,2
1574518,2
1574513,2
1574500,0
1574497,2
1574480,0
1574471,2
1574465,2
1574452,2
1574445,2
1574437,2
1574421,2
1574390,1
1574373,2
1574351,2
1574341,2
1574332,0
1574326,2
1574318,0
1574314,2
1574227,2
1574218,2
1574207,2
1574189,2
1574166,2
1574158,2
1574148,2
1574131,2
1574124,2
1574116,2
1574110,2
1574097,2
1574080,2
1574075,2
1574067,2
1574052,2
1574044,2
1574032,0
1574023,2
1574002,1
1573990,2
1573974,0
1573960,2
1573941,0
1573915,0
1573902,2
1573888,2
1573877,0
1573864,2
1573853,0
1573825,2
1573815,1
1573808,2
1573795,0
1573785,0
1573776,0
1573764,1
1573747,0
1573733,0
1573724,0
1573695,2
1573662,2
1573643,0
1573636,2
1573624,2
1573615,2
1573463,2
1573451,2
1573440,0
1573428,2
1573406,0
1573375,0
1573348,0
1573330,2
1573311,0
1573293,1
1573278,2
1573257,2
1573247,2
1573231,1
1573225,0
1573206,2
1573191,2
1573181,0
1573170,1
1573159,2
1573144,0
1573130,2
1573108,0
1573100,1
1573084,2
1573075,0
1573065,0
1573053,2
1573046,0
1573040,0
1573019,0
1573001,2
1572995,1
1572977,2
1572957,1
1572932,1
1572903,2
1572884,2
1572872,0
1572855,2
1572830,2
1572821,0
1572810,0
1572797,2
1572786,1
1572782,2
1572687,0
1572682,1
1572668,0
1572654,1
1572644,0
1572631,2
1572607,0
1572599,1
1572581,1
1572572,2
1572559,2
1572549,2
1572544,2
1572536,2
1572521,2
1572508,2
1572495,2
1572484,2
1572479,2
1572462,2
1572446,0
1572421,2
1572396,0
1572386,2
1572372,2
1572361,2
1572344,1
1572332,0
1572324,1
1572315,0
1572297,2
1572286,2
1572278,0
1572271,2
1572259,0
1572247,2
1572239,2
1572224,1
1572205,2
1572196,2
1572189,2
1572178,2
1572159,0
1572151,2
1572138,2
1572129,0
1572011,2
1571997,0
1571984,2
1571965,2
1571960,2
1571952,2
1571939,2
1571930,0
1571924,2
1571910,2
1571903,2
1571897,2
1571879,2
1571860,2
1571846,2
1571832,2
1571809,0
1571797,0
1571790,0
1571771,2
1571758,0
1571743,0
1571731,2
1571720,0
1571706,2
1571688,2
1571658,0
1571649,2
1571627,2
1571618,2
1571592,2
1571578,2
1571567,0
1571548,2
1571531,0
1571506,2
1571496,2
1571476,2
1571450,2
1571444,0
1571412,2
1571397,2
1571375,2
1571367,0
1571351,2
1571346,2
1571265,0
1571255,1
1571239,2
1571227,2
1571202,2
1571180,0
1571167,2
1571160,0
1571142,2
1571128,2
1571117,0
1571103,2
1571088,2
1571078,2
1571061,2
1571051,2
1571034,2
1571009,2
1570999,2
1570991,0
1570976,0
1570952,2
1570934,2
1570920,2
1570904,2
1570873,0
1570826,2
1570810,2
1570794,2
1570777,2
1570756,2
1570735,2
1570721,0
1570711,2
1570690,2
1570680,2
1570662,1
1570646,0
1570629,0
1570608,2
1570594,2
1570591,2
1570574,1
1570563,2
1570554,2
1570552,2
1570479,1
1570475,2
1570455,0
1570448,2
1570435,2
1570412,0
1570388,1
1570377,2
1570366,2
1570355,2
1570348,1
1570338,2
1570327,1
1570314,2
1570298,0
1570284,2
1570270,0
1570259,1
1570248,2
1570225,2
1570214,2
1570202,0
1570171,0
1570150,0
1570140,2
1570126,2
1570118,2
1570101,1
1570089,2
1570080,2
1570047,1
1570026,2
1570011,2
1569990,0
1569978,2
1569957,2
1569930,2
1569909,2
1569896,2
1569886,2
1569874,0
1569864,1
1569845,2
1569834,0
1569816,0
1569812,2
1569714,2
1569705,0
1569685,0
1569667,2
1569638,0
1569608,0
1569592,1
1569577,0
1569559,0
1569540,2
1569523,0
1569500,2
1569485,2
1569475,2
1569467,2
1569450,0
1569441,1
1569429,2
1569417,0
1569401,1
1569386,2
1569375,2
1569353,2
1569331,1
1569319,2
1569301,0
1569278,0
1569261,2
1569234,2
1569209,0
1569178,1
1569163,2
1569154,1
1569133,2
1569123,0
1569108,1
1569095,2
1569083,1
1569068,0
1569066,2
1569053,1
1569043,0
1569034,1
1569023,2
1569001,1
1568998,2
1568950,0
1568945,0
1568941,2
1568924,1
1568908,0
1568897,2
1568883,2
1568869,2
1568849,2
1568828,0
1568812,2
1568801,2
1568792,0
1568784,1
1568769,2
1568751,0
1568724,2
1568712,2
1568694,2
1568682,2
1568668,0
1568658,2
1568641,1
1568620,2
1568602,2
1568587,2
1568579,2
1568571,2
1568558,0
1568549,2
1568532,1
1568524,1
1568517,2
1568510,2
1568495,2
1568479,0
1568460,2
1568445,0
1568431,0
1568425,2
1568408,2
1568403,2
1568391,0
1568385,2
1568366,1
1568364,2
1568261,0
1568251,2
1568243,0
1568232,2
1568223,0
1568208,1
1568194,2
1568180,1
1568169,2
1568162,0
1568147,2
1568135,2
1568114,0
1568102,0
1568089,1
1568076,0
1568065,2
1568049,2
1568042,2
1568036,2
1568028,2
1568011,2
1567995,0
1567982,0
1567977,2
1567964,2
1567953,0
1567943,1
1567939,2
1567923,2
1567900,2
1567882,2
1567867,2
1567847,2
1567826,0
1567803,2
1567795,0
1567771,0
1567741,2
1567722,2
1567713,2
1567701,2
1567691,2
1567681,2
1567674,2
1567671,2
1567596,2
1567580,2
1567569,0
1567558,2
1567549,1
1567539,0
1567530,2
1567516,2
1567508,0
1567491,0
1567482,0
1567471,2
1567460,0
1567454,2
1567436,2
1567422,2
1567412,0
1567396,1
1567379,0
1567358,2
1567349,2
1567331,0
1567323,1
1567311,2
1567301,2
1567278,2
1567259,1
1567246,2
1567240,2
1567224,2
1567201,2
1567189,2
1567179,2
1567161,0
1567154,0
1567150,0
1567142,0
1567137,2
1567124,2
1567112,0
1567106,2
1567089,2
1567081,1
1567072,2
1567069,0
1566966,0
1566948,2
1566936,2
1566919,2
1566896,2
1566879,0
1566860,2
1566842,0
1566831,2
1566818,2
1566809,1
1566796,2
1566788,1
1566775,1
1566767,0
1566759,1
1566746,0
1566731,2
1566712,2
1566693,0
1566685,0
1566658,0
1566652,2
1566635,0
1566615,2
1566606,2
1566579,2
1566571,0
1566553,2
1566529,2
1566485,1
1566462,2
1566437,2
1566425,1
1566399,2
1566370,2
1566353,2
1566339,2
1566329,2
1566321,2
1566313,2
1566310,2
1566299,2
1566293,2
1566290,2
1566287,2
1566176,0
1566163,2
1566136,0
1566124,2
1566104,2
1566080,0
1566067,2
1566048,2
1566036,2
1566013,1
1566003,2
1565988,2
1565982,2
1565885,0
1565862,0
1565833,0
1565796,0
1565769,2
1565747,0
1565712,2
1565687,2
1565666,0
1565655,2
1565643,2
1565610,1
1565592,0
1565569,0
1565554,2
1565515,0
1565493,1
1565462,0
1565436,2
1565417,0
1565408,2
1565403,2
1565389,2
1565373,2
1565366,0
1565346,1
1565329,2
1565308,1
1565297,2
1565279,2
1565273,2
1565265,2
1565259,2
1565201,2
1565192,2
1565176,1
1565158,0
1565146,0
1565126,2
1565105,2
1565086,1
1565066,2
1565050,0
1565036,2
1565029,2
1565013,2
1564999,0
1564981,1
1564969,2
1564948,2
1564931,2
1564922,1
1564916,2
1564888,0
1564882,1
1564868,2
1564852,0
1564841,0
1564829,0
1564813,2
1564805,2
1564797,2
1564652,2
1564631,0
1564621,2
1564610,2
1564598,1
1564584,1
1564569,2
1564553,2
1564519,2
1564493,0
1564474,0
1564464,2
1564458,2
1564440,2
1564433,2
1564426,0
1564398,2
1564389,2
1564379,2
1564361,2
1564347,0
1564342,1
1564324,2
1564299,0
1564294,2
1564283,2
1564274,1
1564261,0
1564250,0
1564198,0
1564188,2
1564184,2
1564180,2
1564172,2
1564166,1
1564159,1
1564149,2
1564138,2
1564134,2
1564129,1
1564126,2
1564107,0
1564087,1
1564080,2
1564073,2
1564053,1
1564043,0
1564037,0
1564030,1
1564026,0
1564025,2
1564015,2
1564008,1
1564000,2
1563987,0
1563980,2
1563975,2
1563972,2
1563904,0
1563895,1
1563882,2
1563867,2
1563852,0
1563830,2
1563809,2
1563792,2
1563784,2
1563773,2
1563764,1
1563759,1
1563742,2
1563715,0
1563699,0
1563687,1
1563660,2
1563649,2
1563642,0
1563628,2
1563619,2
1563608,2
1563577,2
1563562,1
1563544,2
1563535,0
1563519,0
1563508,2
1563499,0
1563457,2
1563446,2
1563439,2
1563431,1
1563423,2
1563416,2
1563406,2
1563393,2
1563386,0
1563382,2
1563374,2
1563361,2
1563354,2
1563343,1
1563338,2
1563311,2
1563302,1
1563292,2
1563289,1
1563275,1
1563254,2
1563239,2
1563219,1
1563208,2
1563198,2
1563186,2
1563168,2
1563161,2
1563152,2
1563079,0
1563074,2
1563070,1
1563067,0
1563057,2
1563044,2
1563040,1
1563034,0
1563028,1
1563021,1
1563011,1
1563007,1
1563004,2
1562998,1
1562990,2
1562983,1
1562978,2
1562974,2
1562969,1
1562964,1
1562953,0
1562944,2
1562937,2
1562932,0
1562926,2
1562919,2
1562916,0
1562914,2
1562902,2
1562897,1
1562893,2
1562882,0
1562874,2
1562866,0
1562853,2
1562834,0
1562826,0
